K29D,41.146,-80.167702
K29M,42.890722,-83.932223
K29S,45.0499,-110.747002
K2A0,35.486198,-84.931099
K2A1,36.349701,-84.946701
K2A2,35.650699615478516,-92.40380096435547
K2A5,35.911800384521484,-79.61759948730469
K2A6,34.582401,-91.165199
K2B3,43.3881,-72.189301
K2B7,44.768501,-69.374397
K2C8,48.783798,-97.631897
K2CB,29.952499,-81.979698
K2D5,46.173778,-98.079507
K2E3,36.1772,-101.694
K2E5,31.947599,-105.192001
K2E7,35.246157,-100.546875
K2F0,30.9057006836,-101.891998291
K2F1,35.233913,-100.185442
K2F4,33.176998138427734,-101.81999969482422
K2F5,32.756302,-101.919997
K2F7,33.2929,-95.8964
K2G1,41.66699981689453,-81.19719696044922
K2G2,40.359402,-80.700104
K2G4,39.580819,-79.33573
K2G9,40.039101,-79.014603
K2GC,34.8937,-78.843498
K2H0,39.410400390599996,-88.8453979492
K2H2,36.962299,-93.695297
K2H9,48.665298,-99.853203
K2I0,37.355868,-87.398205
K2I3,37.610022,-86.507262
K2IS,26.735195,-81.051078
K2J2,31.784599,-81.641197
K2J3,32.98649978637695,-82.38569641113281
K2J5,32.89360046386719,-81.96540069580078
K2K3,37.583039,-101.733002
K2K4,34.892601,-99.528198
K2K7,37.43539810180664,-95.64610290527344
K2K9,35.83290100097656,-95.66739654541016
K2L0,31.341931,-92.4436
K2M0,37.115116,-87.857144
K2M2,35.234299,-87.257896
K2M4,32.354867,-89.48824
K2M8,35.278999,-89.931503
K2MO,37.06840133666992,-93.88490295410156
K2N4,42.736493,-76.486065
K2O1,39.943902,-120.945
K2O3,38.578499,-122.434998
K2O6,37.11240005493164,-120.24700164794922
K2O7,36.815383,-118.204463
K2O8,35.50590134,-98.3423996
K2R0,31.645999908447266,-88.63480377197266
K2R1,29.899099349975586,-91.66600036621094
K2R2,39.7481,-86.473801
K2R4,30.6376,-86.993698
K2R5,30.5019,-88.275101
K2R6,30.95669937133789,-92.23410034179688
K2R7,30.819400787353516,-90.11250305175781
K2R9,28.825001,-97.865601
K2RR,27.78219985961914,-81.2052993774414
K2S4,46.9654006958,-119.066001892
K2S7,42.57944,-121.879063
K2S8,47.75419998168945,-118.74299621582031
K2S9,46.697601,-123.822998
K2T1,34.18510055541992,-102.64099884033203
K2V5,40.10029984,-102.2409973
K2V6,40.104198,-102.712997
K2W5,38.596572,-77.072639
K2W6,38.315399,-76.550102
K2Y4,42.387612,-94.618444
K30,43.18339920043945,-73.6332015991211
K30K,37.907001,-100.530998
K31,42.77840042114258,-74.57759857177734
K31E,39.665401,-74.307899
K32A,35.087002,-93.427498
K32S,46.525101,-114.053001
K33J,31.052579,-85.868715
K33K,37.909,-99.403099
K33M,34.16680145263672,-89.68620300292969
K33N,39.21874,-75.600424
K33R,31.08489990234375,-95.16410064697266
K33S,47.123199462890625,-118.38999938964844
K33U,40.917701721191406,-109.39099884033203
K33V,40.750401,-106.271004
K34,38.80690002441406,-94.9561996459961
K34M,36.485901,-90.015772
K34R,29.389999389648438,-96.95610046386719
K35A,34.687046,-81.64105
K35D,42.53099823,-85.82510376
K35S,45.58940124511719,-120.67400360107422
K36K,37.969501,-101.254997
K36S,41.79069900512695,-123.38899993896484
K37F,33.468029,-99.586121
K37K,33.926011,-97.296292
K37T,36.164501,-92.144501
K37V,40.341576,-99.907839
K38D,40.948101,-80.862099
K38J,33.728599548339844,-79.51599884033203
K38S,46.38819885,-112.7659988
K38U,38.36249923706055,-111.59600067138672
K39N,40.3992004395,-74.6588973999
K3A2,36.408919,-83.557076
K3A4,35.942001,-79.685527
K3A7,32.820346,-87.865065
K3AK,59.164434,-138.489398
K3AU,37.6716,-97.077904
K3B0,42.10089874267578,-72.03839874267578
K3B1,45.463001,-69.551598
K3B4,43.14316,-70.773566
K3B5,44.1889,-70.232903
K3BS,43.663054,-84.258606
K3C8,40.9151,-72.791901
K3CK,42.206799,-88.322998
K3CM,43.5469017,-83.89550018
K3CU,46.194199,-91.246399
K3DW,37.222705,-93.248348
K3E0,35.71390151977539,-100.60299682617188
K3F2,32.415038,-98.996944
K3F3,32.0735015869,-93.7655029297
K3F4,32.861301,-94.010201
K3F6,34.027599,-100.281998
K3F7,35.80690002441406,-96.4218978881836
K3F9,32.676701,-95.510803
K3FU,45.030343,-99.112592
K3G1,42.044242,-79.85389
K3G2,48.293379,-95.626145
K3G3,41.003101,-81.7565
K3G4,40.903,-82.2556
K3G5,39.443698,-79.675231
K3G6,40.905998,-81
K3GM,43.034,-86.198196
K3GV,39.015149,-94.215252
K3H4,47.359402,-97.060402
K3HO,41.55419921875,-87.26249694824219
K3I2,38.9146,-82.098602
K3I3,39.547223,-87.378623
K3I4,38.258351,-80.650783
K3I7,39.913305,-84.400398
K3J0,32.8665,-81.081001
K3J1,32.492699,-80.992302
K3J7,33.598008,-83.138158
K3JC,39.044452,-96.844566
K3K3,37.997113,-101.748218
K3K4,37.307608,-100.476314
K3K6,38.732899,-89.806602
K3K7,38.457001,-101.352997
K3K8,37.22809982299805,-99.33090209960938
K3L2,35.7952995300293,-115.62699890136719
K3LF,39.162498,-89.674599
K3M7,36.518398,-86.058296
K3M8,33.386799,-88.006599
K3M9,33.560398,-92.085403
K3MY,40.7953,-89.613403
K3N6,40.329899,-74.346802
K3O1,37.262699127197266,-120.96299743652344
K3O3,34.984501,-97.382797
K3O4,35.167598724365234,-99.65789794921875
K3O9,36.577598571777,-94.86190032959
K3P3,46.35969924926758,-102.322998046875
K3R2,30.161603,-92.481744
K3R4,31.54490089,-93.4865036
K3R7,30.242700576782227,-92.67340087890625
K3R9,30.3575,-97.994499
K3RC,44.474998,-84.566704
K3S4,42.1036987305,-123.681999207
K3S8,42.510101,-123.388
K3S9,45.24660110473633,-120.16600036621094
K3T3,45.043999,-92.020401
K3T5,29.908001,-96.949997
K3TR,41.835899353027,-86.225196838379
K3U3,46.153099,-112.867996
K3U4,45.606617,-106.27445
K3U7,47.480951,-112.870907
K3U8,48.163204,-110.115709
K3V0,43.724998,-103.349998
K3W7,47.922000885,-119.083000183
K3W8,45.800523,-99.643968
K3Y2,42.98509979248047,-91.79060363769531
K3Y3,41.362801,-94.021103
K40G,35.65060043335,-112.14800262451
K40J,30.0693,-83.580597
K40U,40.98609924316406,-109.6780014038086
K41F,34.00230026,-101.3300018
K41N,41.212023,-80.970183
K41U,39.32910156,-111.6149979
K42A,36.070999,-91.830101
K42I,40.00699996948242,-82.01239776611328
K42J,29.8447,-82.047501
K42M,36.522301,-91.571999
K42U,41.1488,-111.766998
K42V,40.057999,-101.546997
K43,40.540199,-93.025497
K43A,35.384097,-79.790546
K43B,44.726398,-67.9907
K43D,47.347599029541016,-118.677001953125
K44C,42.497799,-88.967598
K44N,41.707401,-73.737999
K44U,39.029098510699995,-111.837997437
K45G,42.569801,-83.778503
K45K,39.09469985961914,-97.72059631347656
K45R,30.336299896240234,-94.25749969482422
K46D,47.451099,-99.1511
K46U,43.181876,-111.038657
K47A,34.3106,-84.423897
K47K,38.20909881591797,-97.50270080566406
K47N,40.5243988037,-74.59839630130001
K47V,40.639987,-100.474547
K48A,32.3993988,-83.27590179
K48D,43.834499,-84.740196
K48I,38.68700027,-80.65180206
K48K,38.473324,-99.909324
K48S,48.566101,-108.773003
K49A,34.627899169921875,-84.52490234375
K49B,44.417999,-103.375
K49R,29.745500564575195,-99.76090240478516
K49X,34.528805,-114.431999
K4A0,33.535567,-84.179081
K4A4,34.018699646,-85.1464996338
K4A5,35.896999,-92.658997
K4A6,34.688702,-86.005898
K4A7,33.389876,-84.331011
K4A9,34.473701,-85.721397
K4B6,43.8773,-73.413101
K4B7,43.857886,-73.740577
K4B8,41.690399169921875,-72.86479949951172
K4C8,40.996128,-92.765594
K4D0,42.775202,-84.736378
K4E7,46.015978,-98.515319
K4F2,32.176102,-94.298798
K4F7,33.80390167236328,-93.36219787597656
K4F8,33.443403,-93.054242
K4F9,46.347285,-98.281533
K4G4,40.9618,-80.677299
K4G5,39.778999,-81.102798
K4G6,42.382139,-77.68211
K4G8,41.318802,-81.960197
K4I3,40.328701,-82.523804
K4I7,39.632596,-86.813793
K4I9,40.524502,-82.850098
K4J1,31.207399368286133,-81.90579986572266
K4J2,31.212601,-83.226303
K4J5,30.805799,-83.586502
K4J6,30.753,-81.5588
K4J8,32.387699,-82.563698
K4K3,39.209998,-93.926854
K4K6,40.732101,-92.428299
K4M1,36.381302,-93.624603
K4M2,35.149534,-93.863545
K4M3,34.808201,-91.712097
K4M7,36.79959,-86.810875
K4M9,36.404202,-90.647903
K4N1,41.128200531,-74.34670257570001
K4O4,33.909401,-94.859398
K4O5,36.787998,-98.358498
K4P3,44.003897,-96.593102
K4R1,31.015499114990234,-89.48259735107422
K4R3,31.470532,-87.895911
K4R4,30.460501,-87.876999
K4R5,46.7887,-90.758698
K4R7,30.466299057007,-92.423797607422
K4R9,30.2605,-88.127502
K4S1,42.41339874,-124.4240036
K4S2,45.67259979,-121.5360031
K4S3,45.3596000671,-117.253997803
K4S9,45.21630096435547,-122.58999633789062
K4SD,39.6674,-119.875999
K4T2,32.977298736572266,-97.4884033203125
K4U6,47.41859817504883,-105.56199645996094
K4U9,44.735699,-112.720001
K4V0,40.094002,-108.763
K4V1,37.696602,-104.783997
K4V4,47.724876,-97.590115
K4V9,42.112202,-98.038696
K4X4,44.061881,-98.532193
K4Y4,44.912498,-84.876404
K50,37.565399,-97.174587
K50D,46.009102,-88.273903
K50F,32.581799,-97.590797
K50I,40.758733,-87.429457
K50R,29.850299835205078,-97.67240142822266
K51A,32.283676,-83.438164
K51D,46.351198,-98.737165
K51J,33.8536,-79.768097
K51R,30.9128,-95.952003
K52A,33.612099,-83.460403
K52F,33.051575,-97.232051
K52J,34.244499,-80.236
K53A,32.301998,-84.0075
K54F,31.881799697875977,-100.54000091552734
K54J,30.7313,-86.151604
K54T,29.7617,-94.846497
K55,61.177299,-145.688006
K55J,30.611799,-81.461197
K55K,37.268732,-97.093375
K55M,33.925545,-91.861095
K55Y,43.8158,-91.830101
K56D,40.8834,-83.314499
K56F,32.825699,-100.415001
K57C,42.797199,-88.372597
K57S,48.480202,-115.903999
K58M,39.5742,-75.869797
K5A1,41.244801,-82.551201
K5A4,34.0158,-88.726196
K5A6,33.4654007,-89.72920227
K5A9,32.937904,-84.696467
K5B2,43.0513,-73.861198
K5B5,46.4944,-99.760101
K5C1,29.7239,-98.694603
K5C3,47.373603,-94.798781
K5C8,47.3511667,-101.0258889
K5F0,32.532016,-92.952675
K5F1,33.201853,-101.337118
K5F4,32.78850173950195,-93.00370025634766
K5G7,40.885399,-83.868599
K5H4,47.791199,-99.931702
K5I4,40.177898,-86.2173
K5J9,34.088402,-78.864899
K5K1,39.419998,-89.991203
K5L0,48.02939987182617,-98.32530212402344
K5M0,34.408234,-86.932951
K5M3,43.767859,-71.387615
K5M4,33.845798,-92.365501
K5M5,36.343601,-94.444801
K5M8,33.92390060424805,-93.168701171875
K5M9,37.336265,-88.109751
K5N2,45.538313,-90.275978
K5N8,46.854,-97.208702
K5P2,45.796799,-100.783997
K5R1,31.451799,-88.194504
K5R2,30.389400482177734,-88.75340270996094
K5R4,30.427693,-87.700971
K5R8,30.441200256347656,-93.47350311279297
K5S0,43.752601623535156,-122.50299835205078
K5S2,43.5326,-121.949997
K5S6,42.857899,-124.517998
K5S9,45.307671,-122.318133
K5T6,31.881001,-106.705002
K5T9,28.859766,-100.516682
K5U1,47.847198486328125,-111.697998046875
K5U5,47.629101,-111.980003
K5U7,45.319806,-107.93149
K5V5,36.6978,-108.700996
K5W1,47.418469,-119.109265
K5W4,35.019901,-79.191002
K5W5,35.6203,-78.700302
K5W8,35.7043,-79.504204
K5Y1,46.035412,-84.417673
K60C,43.70640182495117,-90.25759887695312
K60D,43.438457,-83.635433
K60F,33.64870071411133,-99.2605972290039
K60J,33.90850067138672,-78.43669891357422
K60R,30.37190055847168,-96.11329650878906
K61A,31.9797,-87.339104
K61B,35.947161,-114.858799
K61C,42.9632,-88.817596
K61R,30.884399,-93.741798
K61S,43.799800872802734,-123.02899932861328
K62D,41.266998,-80.927399
K62S,43.23623,-120.665059
K63,38.676439,-96.572663
K63B,43.76300048828125,-70.67250061035156
K63C,43.960131,-89.789248
K63F,32.17359924316406,-101.8219985961914
K63M,38.7052,-91.490601
K64,38.837501525878906,-95.18219757080078
K64S,42.74319839477539,-122.48799896240234
K65,38.48970031738281,-100.4800033569336
K65J,33.22278,-82.384443
K65S,48.7258,-116.294998
K66R,29.6411,-96.5158
K66V,37.254986,-109.633035
K66Y,30.363001,-89.387703
K67,37.1598014831543,-95.0425033569336
K67A,31.972382,-86.59215
K67L,36.833105,-114.055928
K67R,26.424299240112305,-98.84609985351562
K68,38.27717,-95.215287
K68F,31.661301,-96.309998
K68S,47.652058,-118.173792
K69K,39.197200775146484,-96.25890350341797
K69V,39.361198,-110.917
K6A1,32.569492,-84.245194
K6A2,33.227001,-84.274902
K6A4,36.41780090332031,-81.82510375976562
K6B9,42.914001,-76.440804
K6D1,45.5,-95.11280059814453
K6D6,43.1423,-85.253799
K6D8,46.94100189,-98.01760101
K6D9,44.312801,-83.422302
K6E5,44.433033,-97.558207
K6G1,41.608799,-79.741302
K6G4,40.3651008605957,-82.49569702148438
K6G5,40.00239944458008,-81.19180297851562
K6I2,37.633499,-85.241798
K6I4,40.007301,-86.440598
K6J0,33.794601,-81.245903
K6J2,33.195499,-80.508499
K6J4,33.9268,-81.794601
K6J7,34.282100677490234,-79.92870330810547
K6K3,42.471346,-97.884295
K6K4,36.2901,-98.4758
K6K5,44.30459976196289,-121.53900146484375
K6L3,46.446603,-97.727302
K6L4,37.855701,-81.915901
K6L5,46.24639892578125,-99.53790283203125
K6M0,34.759399,-91.6381
K6M2,36.22140121459961,-91.75550079345703
K6M6,40.12919998,-91.67829895
K6M7,34.7803,-90.8106
K6R3,30.3564,-95.008003
K6R6,30.046,-102.212997
K6S0,45.806681,-109.979153
K6S1,45.291675038,-108.921632767
K6S2,43.98279953,-124.111000061
K6S3,45.630501,-109.238998
K6S5,46.251499,-114.125569
K6S8,45.703098,-108.761002
K6U7,46.293483,-107.193649
K6V0,43.29520034789999,-103.84400177
K6V4,43.999344,-102.254477
K6V5,45.518322,-102.467889
K6Y1,45.7663,-84.503799
K70A,32.2668,-87.718102
K70J,30.88800048828125,-84.15470123291016
K71,39.058102,-98.167
K71A,31.966801,-87.583298
K71J,31.431812,-85.620568
K71N,40.89179992675781,-76.77890014648438
K72F,33.180052,-99.149798
K73C,42.780499,-90.681
K74S,48.498513,-122.662513
K74V,40.278301,-110.051003
K75J,31.687129,-83.632822
K76F,32.681499,-95.9841
K76G,42.721247,-82.596406
K77F,31.947200775146484,-99.98580169677734
K77G,43.311798,-83.090897
K77S,43.93080139160156,-123.00700378417969
K78,38.904099,-97.235901
K78R,31.539475,-94.170062
K78Y,40.330746,-94.834757
K79D,39.166199,-80.062599
K79J,31.3088,-86.393799
K79S,47.84510040283203,-110.63600158691406
K7A0,32.681499,-87.662102
K7A3,32.811847,-85.229477
K7A4,42.4664,-90.169403
K7A5,33.129608,-85.372066
K7A6,34.886299,-85.803299
K7A8,35.94459915161133,-81.99569702148438
K7B2,42.328098,-72.611397
K7B6,41.929298,-72.574501
K7D3,43.8755,-85.842102
K7D9,41.777801513671875,-80.90399932861328
K7F3,33.036201,-96.243103
K7F5,32.588401,-95.863116
K7F7,31.817316,-97.569698
K7G0,43.181099,-77.915802
K7G8,41.4496,-81.062897
K7G9,43.308842,-96.571225
K7I4,38.65840148925781,-86.44300079345703
K7K4,37.458302,-86.849998
K7K5,48.667599,-102.047997
K7K8,42.45597,-96.472874
K7L2,46.21829987,-100.2450027
K7L8,39.75,-86.013900756836
K7M1,33.620201,-91.3648
K7M2,35.864498,-92.090302
K7M3,34.529081,-93.529379
K7M4,35.691101,-90.010101
K7M5,35.51070022583008,-93.83930206298828
K7M8,36.250099,-90.319504
K7M9,36.35695,-91.830443
K7N1,42.1759,-77.112198
K7S0,47.56719970703125,-114.10099792480469
K7S1,45.533702,-112.300283
K7S5,44.867000579833984,-123.197998046875
K7S6,46.50410079956055,-110.91300201416016
K7S7,48.299375,-112.249214
K7S9,45.18040084838867,-122.74299621582031
K7T7,31.85849952697754,-102.0739974975586
K7V2,38.831412,-107.645763
K7V3,42.527336,-88.651256
K7V5,40.264267,-103.577008
K7V6,42.259601593,-104.727996826
K7V7,40.082121,-98.541387
K7V8,40.970798,-102.315002
K7V9,38.053903,-103.238698
K7W5,41.374298,-84.0679
K7W6,35.562400817871094,-75.9552001953125
K7Y4,47.525001525878906,-95.36080169677734
K80D,44.052799,-84.8125
K80F,34.1926002502,-95.6499023438
K80T,47.211601,-119.839996
K81B,44.157398,-70.4813
K81R,31.235200881958008,-98.71700286865234
K82A,32.282398,-84.503502
K82C,43.838699,-90.137703
K82J,30.39829,-87.348926
K82V,41.153301239,-104.129997253
K83D,45.891701,-84.738098
K84D,44.984402,-101.251
K84R,30.028157,-97.167028
K86F,35.123600006103516,-98.57520294189453
K87,39.87919998168945,-95.52529907226562
K87I,32.883202,-90.4636
K87K,37.8567008972168,-93.99909973144531
K87Y,43.1049,-89.185501
K88M,48.968332,-115.07947
K88R,30.47363,-98.121497
K8A0,34.229099,-86.255798
K8A1,34.403035,-86.263615
K8A3,36.412102,-85.3116
K8B0,44.991902,-70.664597
K8B1,43.061958,-71.905343
K8B5,42.3564,-72.130096
K8C4,41.76340103149414,-91.15290069580078
K8D1,43.944199,-88.113503
K8D3,45.669925,-96.994215
K8D7,44.895515,-97.712273
K8F3,33.623798,-101.240997
K8F5,33.148107,-94.700174
K8F6,43.8517,-100.711998
K8G1,41.0387,-82.724602
K8G2,41.9076,-79.641098
K8G6,40.2384,-81.012901
K8J7,47.6963996887207,-99.1312026977539
K8K2,37.278319,-98.043243
K8M1,34.590801,-88.647598
K8M8,44.806499,-84.276199
K8M9,37.424800872802734,-87.73609924316406
K8N2,41.399799,-88.7939
K8N8,40.948344,-76.64408
K8S0,48.60139846801758,-113.11499786376953
K8S1,47.6954,-114.184998
K8T6,28.362801,-98.116501
K8T8,29.510499954223633,-98.79840087890625
K8U2,48.07963,-113.243294
K8U6,46.777141,-105.313069
K8U8,46.331199645996094,-111.48300170898438
K8V1,37.71360016,-106.3539963
K8V2,42.561742,-99.038444
K8V3,43.377579,-97.989848
K8V7,37.458698,-102.617996
K8W2,38.655683,-78.708995
K8WC,37.929199,-90.731499
K8Y6,45.443693,-93.970343
K90F,34.014,-94.758598
K91,39.67919921875,-95.53359985351562
K91F,35.15629959106445,-95.62129974365234
K92F,34.368698,-98.682098
K93C,43.283401,-90.298302
K93F,35.60749816894531,-99.70469665527344
K93M,39.849076,-91.594932
K93Y,41.23089981,-97.12290192
K94E,32.759404,-108.209624
K94K,36.697399,-93.900497
K94R,29.2661,-96.007698
K95D,47.25080108642578,-101.81400299072266
K95E,33.814598,-106.643715
K95F,36.283798,-96.463303
K96,39.780899,-88.306198
K96D,48.94060134887695,-97.90280151367188
K97M,45.8778,-104.537003
K98,42.76390075683594,-92.80439758300781
K98D,44.700802,-100.100998
K99N,33.304501,-81.108398
K99V,38.703736,-107.646983
K9A0,34.582838,-84.019918
K9A1,33.63249969,-83.84960175
K9A4,34.659028,-87.350206
K9A5,34.688599,-85.290398
K9C8,43.895901,-85.279198
K9D0,44.540589,-99.450807
K9D1,43.22169876,-99.40329742
K9D2,45.58060073852539,-103.52999877929688
K9D4,40.351799,-76.329597
K9D7,48.48,-99.235901
K9D9,42.663601,-85.346298
K9F0,32.068049,-98.325774
K9F8,45.257599,-99.797798
K9F9,32.628501892089844,-97.35359954833984
K9G2,42.807598,-83.769897
K9G3,43.021099,-78.482498
K9G8,40.461201,-78.7752
K9K7,38.75232,-98.228817
